idbook,title,author,language,code,section,description,physical_state,status,price
17126,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200450,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17127,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200449,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17128,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200448,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17129,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200447,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17130,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200446,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17131,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200445,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17132,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200444,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17133,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200443,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17134,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200442,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17135,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200441,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17136,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200440,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17137,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200439,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17138,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200438,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17139,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200437,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17140,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200436,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17141,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200435,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17142,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200434,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17143,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200433,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17144,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200432,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17145,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200431,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17146,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200430,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17147,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200429,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17148,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200428,LG,NOVELA INFANTIL,BUEN ESTADO,0,0
17149,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200427,LG,NOVELA INFANTIL,BUEN ESTADO,0,0
17150,LO MÁS RARO DE MI CASA,MARIA FERNANDA HEREDIA,ESPAÑOL,4200451,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17151,CUANDO SE APAGA LA LUZ,LUCRECIA MALDONADO,ESPAÑOL,4200326,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17152,CUANDO SE APAGA LA LUZ,LUCRECIA MALDONADO,ESPAÑOL,4200325,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17153,CUANDO SE APAGA LA LUZ,LUCRECIA MALDONADO,ESPAÑOL,4200324,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17154,CUANDO SE APAGA LA LUZ,LUCRECIA MALDONADO,ESPAÑOL,4200317,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17155,CUANDO SE APAGA LA LUZ,LUCRECIA MALDONADO,ESPAÑOL,4200316,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17156,CUANDO SE APAGA LA LUZ,LUCRECIA MALDONADO,ESPAÑOL,4200315,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17157,CUANDO SE APAGA LA LUZ,LUCRECIA MALDONADO,ESPAÑOL,4200314,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17158,CUANDO SE APAGA LA LUZ,LUCRECIA MALDONADO,ESPAÑOL,4200309,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17159,CUANDO SE APAGA LA LUZ,LUCRECIA MALDONADO,ESPAÑOL,4200308,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17160,CUANDO SE APAGA LA LUZ,LUCRECIA MALDONADO,ESPAÑOL,4200323,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17161,CUANDO SE APAGA LA LUZ,LUCRECIA MALDONADO,ESPAÑOL,4200322,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17162,CUANDO SE APAGA LA LUZ,LUCRECIA MALDONADO,ESPAÑOL,4200327,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17163,CUANDO SE APAGA LA LUZ,LUCRECIA MALDONADO,ESPAÑOL,4200321,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17164,CUANDO SE APAGA LA LUZ,LUCRECIA MALDONADO,ESPAÑOL,4200320,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17165,CUANDO SE APAGA LA LUZ,LUCRECIA MALDONADO,ESPAÑOL,4200319,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17166,CUANDO SE APAGA LA LUZ,LUCRECIA MALDONADO,ESPAÑOL,4200318,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17167,CUANDO SE APAGA LA LUZ,LUCRECIA MALDONADO,ESPAÑOL,4200313,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17168,CUANDO SE APAGA LA LUZ,LUCRECIA MALDONADO,ESPAÑOL,4200312,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17169,CUANDO SE APAGA LA LUZ,LUCRECIA MALDONADO,ESPAÑOL,4200311,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17170,CUANDO SE APAGA LA LUZ,LUCRECIA MALDONADO,ESPAÑOL,4200310,LG,NOVELA INFANTIL,BUEN ESTADO,1,0
17171,EL PEINADO DE LA TIA CHOFI,VIVIAN MANSOUR MANZUR,ESPAÑOL,4200483,LG,INFANTIL,BUEN ESTADO,0,10
17172,EL PEINADO DE LA TIA CHOFI,VIVIAN MANSOUR MANZUR,ESPAÑOL,4200482,LG,INFANTIL,BUEN ESTADO,1,10
17173,EL PEINADO DE LA TIA CHOFI,VIVIAN MANSOUR MANZUR,ESPAÑOL,4200452,LG,INFANTIL,BUEN ESTADO,0,10
17174,EL PEINADO DE LA TIA CHOFI,VIVIAN MANSOUR MANZUR,ESPAÑOL,4200259,LG,INFANTIL,BUEN ESTADO,0,10
17175,EL PEINADO DE LA TIA CHOFI,VIVIAN MANSOUR MANZUR,ESPAÑOL,4200257,LG,INFANTIL,BUEN ESTADO,0,10
17176,EL PEINADO DE LA TIA CHOFI,VIVIAN MANSOUR MANZUR,ESPAÑOL,4200256,LG,INFANTIL,BUEN ESTADO,0,10
17177,EL PEINADO DE LA TIA CHOFI,VIVIAN MANSOUR MANZUR,ESPAÑOL,4200258,LG,INFANTIL,BUEN ESTADO,0,10
17178,EL PEINADO DE LA TIA CHOFI,VIVIAN MANSOUR MANZUR,ESPAÑOL,4200253,LG,INFANTIL,BUEN ESTADO,0,10
17179,EL PEINADO DE LA TIA CHOFI,VIVIAN MANSOUR MANZUR,ESPAÑOL,4200252,LG,INFANTIL,BUEN ESTADO,0,10
17180,EL PEINADO DE LA TIA CHOFI,VIVIAN MANSOUR MANZUR,ESPAÑOL,4200269,LG,INFANTIL,BUEN ESTADO,0,10
17181,EL PEINADO DE LA TIA CHOFI,VIVIAN MANSOUR MANZUR,ESPAÑOL,4200268,LG,INFANTIL,BUEN ESTADO,0,10
17182,EL PEINADO DE LA TIA CHOFI,VIVIAN MANSOUR MANZUR,ESPAÑOL,4200267,LG,INFANTIL,BUEN ESTADO,0,10
17183,EL PEINADO DE LA TIA CHOFI,VIVIAN MANSOUR MANZUR,ESPAÑOL,4200266,LG,INFANTIL,BUEN ESTADO,0,10
